country,region,period,year,month,week,date,deaths,expected_deaths,excess_deaths,excess_deaths_pct
Switzerland,Switzerland,week,2017,5,19,2017-05-07,1197,1184,13,1.0979729729729826
Switzerland,Switzerland,week,2017,5,20,2017-05-14,1187,1141,46,4.031551270815072
Switzerland,Switzerland,week,2017,5,21,2017-05-21,1198,1198,0,0
Switzerland,Switzerland,week,2017,5,22,2017-05-28,1171,1171,0,0
Switzerland,Switzerland,week,2017,6,23,2017-06-04,1110,1155,-45,-3.896103896103895
Switzerland,Switzerland,week,2017,6,24,2017-06-11,1095,1111,-16,-1.4401440144014401
Switzerland,Switzerland,week,2017,6,25,2017-06-18,1109,1109,0,0
Switzerland,Switzerland,week,2017,6,26,2017-06-25,1182,1185,-3,-0.25316455696201956
Switzerland,Switzerland,week,2017,7,27,2017-07-02,1157,1159,-2,-0.17256255392580044
Switzerland,Switzerland,week,2017,7,28,2017-07-09,1139,1139,0,0
Switzerland,Switzerland,week,2017,7,29,2017-07-16,1072,1196,-124,-10.367892976588635
Switzerland,Switzerland,week,2017,7,30,2017-07-23,1135,1199,-64,-5.337781484570485
Switzerland,Switzerland,week,2017,7,31,2017-07-30,1100,1121,-21,-1.8733273862622752
Switzerland,Switzerland,week,2017,8,32,2017-08-06,1181,1181,0,0
Switzerland,Switzerland,week,2017,8,33,2017-08-13,1085,1146,-61,-5.322862129144852
Switzerland,Switzerland,week,2017,8,34,2017-08-20,1111,1137,-26,-2.2867194371152095
Switzerland,Switzerland,week,2017,8,35,2017-08-27,1191,1166,25,2.1440823327615703
Switzerland,Switzerland,week,2017,9,36,2017-09-03,1150,1150,0,0
Switzerland,Switzerland,week,2017,9,37,2017-09-10,1137,1177,-40,-3.398470688190315
Switzerland,Switzerland,week,2017,9,38,2017-09-17,1173,1161,12,1.0335917312661564
Switzerland,Switzerland,week,2017,9,39,2017-09-24,1258,1187,71,5.981465880370678
Switzerland,Switzerland,week,2017,10,40,2017-10-01,1225,1216,9,0.7401315789473699
Switzerland,Switzerland,week,2017,10,41,2017-10-08,1275,1264,11,0.8702531645569564
Switzerland,Switzerland,week,2017,10,42,2017-10-15,1257,1257,0,0
Switzerland,Switzerland,week,2017,10,43,2017-10-22,1188,1217,-29,-2.382908792111749
Switzerland,Switzerland,week,2017,10,44,2017-10-29,1201,1222,-21,-1.7184942716857705
Switzerland,Switzerland,week,2017,11,45,2017-11-05,1143,1248,-105,-8.413461538461547
Switzerland,Switzerland,week,2017,11,46,2017-11-12,1298,1280,18,1.4062500000000142
Switzerland,Switzerland,week,2017,11,47,2017-11-19,1235,1267,-32,-2.5256511444356704
Switzerland,Switzerland,week,2017,11,48,2017-11-26,1300,1300,0,0
Switzerland,Switzerland,week,2017,12,49,2017-12-03,1365,1323,42,3.1746031746031917
Switzerland,Switzerland,week,2017,12,50,2017-12-10,1362,1327,35,2.6375282592313596
Switzerland,Switzerland,week,2017,12,51,2017-12-17,1329,1299,30,2.309468822170885
Switzerland,Switzerland,week,2018,1,1,2018-01-07,1534,1402,132,9.41512125534949
Switzerland,Switzerland,week,2018,1,2,2018-01-14,1526,1483,43,2.899527983816583
Switzerland,Switzerland,week,2018,1,3,2018-01-21,1487,1487,0,0
Switzerland,Switzerland,week,2018,1,4,2018-01-28,1378,1391,-13,-0.9345794392523317
Switzerland,Switzerland,week,2018,2,5,2018-02-04,1383,1425,-42,-2.94736842105263
Switzerland,Switzerland,week,2018,2,6,2018-02-11,1432,1470,-38,-2.5850340136054513
Switzerland,Switzerland,week,2018,2,7,2018-02-18,1449,1548,-99,-6.395348837209298
Switzerland,Switzerland,week,2018,2,8,2018-02-25,1465,1465,0,0
Switzerland,Switzerland,week,2018,3,9,2018-03-04,1625,1518,107,7.0487483530961725
Switzerland,Switzerland,week,2018,3,10,2018-03-11,1524,1447,77,5.3213545266067825
Switzerland,Switzerland,week,2018,3,11,2018-03-18,1477,1370,107,7.810218978102185
Switzerland,Switzerland,week,2018,3,12,2018-03-25,1371,1339,32,2.3898431665422066
Switzerland,Switzerland,week,2018,4,13,2018-04-01,1339,1283,56,4.364770070148083
Switzerland,Switzerland,week,2018,4,14,2018-04-08,1334,1290,44,3.4108527131782864
Switzerland,Switzerland,week,2018,4,15,2018-04-15,1288,1224,64,5.22875816993465
Switzerland,Switzerland,week,2018,4,16,2018-04-22,1215,1218,-3,-0.24630541871921707
Switzerland,Switzerland,week,2018,4,17,2018-04-29,1130,1164,-34,-2.9209621993127115
Switzerland,Switzerland,week,2018,5,18,2018-05-06,1215,1215,0,0
Switzerland,Switzerland,week,2018,5,19,2018-05-13,1184,1184,0,0
Switzerland,Switzerland,week,2018,5,20,2018-05-20,1099,1141,-42,-3.680981595092021
Switzerland,Switzerland,week,2018,5,21,2018-05-27,1216,1198,18,1.5025041736226967
Switzerland,Switzerland,week,2018,6,22,2018-06-03,1145,1171,-26,-2.220324508966698
Switzerland,Switzerland,week,2018,6,23,2018-06-10,1155,1155,0,0
Switzerland,Switzerland,week,2018,6,24,2018-06-17,1111,1111,0,0
Switzerland,Switzerland,week,2018,6,25,2018-06-24,1112,1109,3,0.2705139765554634
Switzerland,Switzerland,week,2018,7,26,2018-07-01,1168,1185,-17,-1.4345991561181393
Switzerland,Switzerland,week,2018,7,27,2018-07-08,1128,1159,-31,-2.6747195858498714
Switzerland,Switzerland,week,2018,7,28,2018-07-15,1064,1139,-75,-6.584723441615452
Switzerland,Switzerland,week,2018,7,29,2018-07-22,1204,1196,8,0.6688963210702354
Switzerland,Switzerland,week,2018,7,30,2018-07-29,1199,1199,0,0
Switzerland,Switzerland,week,2018,8,31,2018-08-05,1244,1121,123,10.972346119536127
Switzerland,Switzerland,week,2018,8,32,2018-08-12,1206,1181,25,2.11685012701102
Switzerland,Switzerland,week,2018,8,33,2018-08-19,1168,1146,22,1.9197207678883075
Switzerland,Switzerland,week,2018,8,34,2018-08-26,1137,1137,0,0
Switzerland,Switzerland,week,2018,9,35,2018-09-02,1192,1166,26,2.2298456260720485
Switzerland,Switzerland,week,2018,9,36,2018-09-09,1163,1150,13,1.1304347826087024
Switzerland,Switzerland,week,2018,9,37,2018-09-16,1211,1177,34,2.888700084961755
Switzerland,Switzerland,week,2018,9,38,2018-09-23,1161,1161,0,0
Switzerland,Switzerland,week,2018,9,39,2018-09-30,1187,1187,0,0
Switzerland,Switzerland,week,2018,10,40,2018-10-07,1213,1216,-3,-0.2467105263157805
Switzerland,Switzerland,week,2018,10,41,2018-10-14,1208,1264,-56,-4.430379746835442
Switzerland,Switzerland,week,2018,10,42,2018-10-21,1199,1257,-58,-4.614160700079552
Switzerland,Switzerland,week,2018,10,43,2018-10-28,1217,1217,0,0
Switzerland,Switzerland,week,2018,11,44,2018-11-04,1255,1222,33,2.7004909983633354
Switzerland,Switzerland,week,2018,11,45,2018-11-11,1253,1248,5,0.4006410256410362
Switzerland,Switzerland,week,2018,11,46,2018-11-18,1223,1280,-57,-4.453125
Switzerland,Switzerland,week,2018,11,47,2018-11-25,1267,1267,0,0
Switzerland,Switzerland,week,2018,12,48,2018-12-02,1306,1300,6,0.461538461538467
Switzerland,Switzerland,week,2018,12,49,2018-12-09,1370,1323,47,3.552532123960688
Switzerland,Switzerland,week,2018,12,50,2018-12-16,1327,1327,0,0
Switzerland,Switzerland,week,2018,12,51,2018-12-23,1299,1299,0,0
Switzerland,Switzerland,week,2019,1,1,2019-01-06,1330,1402,-72,-5.135520684736093
Switzerland,Switzerland,week,2019,1,2,2019-01-13,1370,1483,-113,-7.619689817936617
Switzerland,Switzerland,week,2019,1,3,2019-01-20,1347,1487,-140,-9.414929388029591
Switzerland,Switzerland,week,2019,1,4,2019-01-27,1391,1391,0,0
Switzerland,Switzerland,week,2019,2,5,2019-02-03,1425,1425,0,0
Switzerland,Switzerland,week,2019,2,6,2019-02-10,1470,1470,0,0
Switzerland,Switzerland,week,2019,2,7,2019-02-17,1548,1548,0,0
Switzerland,Switzerland,week,2019,2,8,2019-02-24,1513,1465,48,3.2764505119453844
Switzerland,Switzerland,week,2019,3,9,2019-03-03,1518,1518,0,0
Switzerland,Switzerland,week,2019,3,10,2019-03-10,1447,1447,0,0
Switzerland,Switzerland,week,2019,3,11,2019-03-17,1370,1370,0,0
Switzerland,Switzerland,week,2019,3,12,2019-03-24,1339,1339,0,0
Switzerland,Switzerland,week,2019,3,13,2019-03-31,1306,1283,23,1.7926734216679563
Switzerland,Switzerland,week,2019,4,14,2019-04-07,1374,1290,84,6.5116279069767415
Switzerland,Switzerland,week,2019,4,15,2019-04-14,1213,1224,-11,-0.8986928104575185
Switzerland,Switzerland,week,2019,4,16,2019-04-21,1293,1218,75,6.157635467980299
Switzerland,Switzerland,week,2019,4,17,2019-04-28,1227,1164,63,5.412371134020617
Switzerland,Switzerland,week,2019,5,18,2019-05-05,1249,1215,34,2.798353909465007
Switzerland,Switzerland,week,2019,5,19,2019-05-12,1257,1184,73,6.1655405405405475
Switzerland,Switzerland,week,2019,5,20,2019-05-19,1202,1141,61,5.34618755477652
Switzerland,Switzerland,week,2019,5,21,2019-05-26,1260,1198,62,5.175292153589311
Switzerland,Switzerland,week,2019,6,22,2019-06-02,1231,1171,60,5.123825789923146
Switzerland,Switzerland,week,2019,6,23,2019-06-09,1231,1155,76,6.580086580086572
Switzerland,Switzerland,week,2019,6,24,2019-06-16,1161,1111,50,4.500450045004499
Switzerland,Switzerland,week,2019,6,25,2019-06-23,1199,1109,90,8.11541929666366
Switzerland,Switzerland,week,2019,6,26,2019-06-30,1230,1185,45,3.7974683544303787
Switzerland,Switzerland,week,2019,7,27,2019-07-07,1248,1159,89,7.679033649698013
Switzerland,Switzerland,week,2019,7,28,2019-07-14,1218,1139,79,6.935908691834939
Switzerland,Switzerland,week,2019,7,29,2019-07-21,1196,1196,0,0
Switzerland,Switzerland,week,2019,7,30,2019-07-28,1239,1199,40,3.33611342785656
Switzerland,Switzerland,week,2019,8,31,2019-08-04,1119,1121,-2,-0.17841213202497386
Switzerland,Switzerland,week,2019,8,32,2019-08-11,1125,1181,-56,-4.741744284504662
Switzerland,Switzerland,week,2019,8,33,2019-08-18,1136,1146,-10,-0.872600349040141
Switzerland,Switzerland,week,2019,8,34,2019-08-25,1236,1137,99,8.707124010554097
Switzerland,Switzerland,week,2019,9,35,2019-09-01,1138,1166,-28,-2.401372212692962
Switzerland,Switzerland,week,2019,9,36,2019-09-08,1159,1150,9,0.7826086956521578
Switzerland,Switzerland,week,2019,9,37,2019-09-15,1230,1177,53,4.502973661852167
Switzerland,Switzerland,week,2019,9,38,2019-09-22,1274,1161,113,9.732988802756239
Switzerland,Switzerland,week,2019,9,39,2019-09-29,1225,1187,38,3.201347935973047
Switzerland,Switzerland,week,2019,10,40,2019-10-06,1216,1216,0,0
Switzerland,Switzerland,week,2019,10,41,2019-10-13,1264,1264,0,0
Switzerland,Switzerland,week,2019,10,42,2019-10-20,1282,1257,25,1.9888623707239503
Switzerland,Switzerland,week,2019,10,43,2019-10-27,1293,1217,76,6.244864420706662
Switzerland,Switzerland,week,2019,11,44,2019-11-03,1212,1222,-10,-0.8183306055646398
Switzerland,Switzerland,week,2019,11,45,2019-11-10,1248,1248,0,0
Switzerland,Switzerland,week,2019,11,46,2019-11-17,1347,1280,67,5.234374999999986
Switzerland,Switzerland,week,2019,11,47,2019-11-24,1324,1267,57,4.498816101026051
Switzerland,Switzerland,week,2019,12,48,2019-12-01,1354,1300,54,4.153846153846146
Switzerland,Switzerland,week,2019,12,49,2019-12-08,1195,1323,-128,-9.674981103552525
Switzerland,Switzerland,week,2019,12,50,2019-12-15,1352,1327,25,1.88394875659381
Switzerland,Switzerland,week,2019,12,51,2019-12-22,1375,1299,76,5.850654349499607
Italy,Italy,week,2020,1,2,2020-01-15,14201,16016,-1815,-11.332417582417591
Italy,Italy,week,2020,1,3,2020-01-22,14125,15337,-1212,-7.902458107843785
Italy,Italy,week,2020,1,4,2020-01-29,14292,15040,-748,-4.973404255319153
Italy,Italy,week,2020,2,5,2020-02-05,13739,15899,-2160,-13.585760110698786
Italy,Italy,week,2020,2,6,2020-02-12,13765,14252,-487,-3.41706427168117
Italy,Italy,week,2020,2,7,2020-02-19,13605,14232,-627,-4.405564924114671
Italy,Italy,week,2020,2,8,2020-02-26,13556,14139,-583,-4.123346771341673
Italy,Italy,week,2020,3,9,2020-03-04,13821,14610,-789,-5.400410677618069
Italy,Italy,week,2020,3,10,2020-03-11,16333,13772,2561,18.59570142317746
Italy,Italy,week,2020,3,11,2020-03-18,20087,13206,6881,52.10510374072393
Italy,Italy,week,2020,3,12,2020-03-25,23586,12868,10718,83.29188685110353
Italy,Italy,week,2020,4,13,2020-04-01,22933,12708,10225,80.46112684922883
Italy,Italy,week,2020,4,14,2020-04-08,19757,12682,7075,55.78773064185461
Italy,Italy,week,2020,4,15,2020-04-15,17961,12182,5779,47.43884419635526
Italy,Italy,week,2020,4,16,2020-04-22,15471,12101,3370,27.848938104288905
Italy,Italy,week,2020,4,17,2020-04-29,13832,11783,2049,17.38945939064753
Netherlands,Netherlands,week,2020,1,2,2020-01-15,3364,3359,5,0.14885382554332693
Netherlands,Netherlands,week,2020,1,3,2020-01-22,3154,3364,-210,-6.242568370986916
Netherlands,Netherlands,week,2020,1,4,2020-01-29,3044,3322,-278,-8.368452739313668
Netherlands,Netherlands,week,2020,2,5,2020-02-05,3160,3322,-162,-4.876580373269107
Netherlands,Netherlands,week,2020,2,6,2020-02-12,3192,3272,-80,-2.444987775061122
Netherlands,Netherlands,week,2020,2,7,2020-02-19,3198,3311,-113,-3.4128662035638797
Netherlands,Netherlands,week,2020,2,8,2020-02-26,2957,3328,-371,-11.147836538461547
Netherlands,Netherlands,week,2020,3,9,2020-03-04,3094,3185,-91,-2.857142857142861
Netherlands,Netherlands,week,2020,3,10,2020-03-11,3099,3171,-72,-2.2705771050141976
Netherlands,Netherlands,week,2020,3,11,2020-03-18,3216,3086,130,4.21257290991575
Netherlands,Netherlands,week,2020,3,12,2020-03-25,3610,3042,568,18.671926364234054
Netherlands,Netherlands,week,2020,4,13,2020-04-01,4456,3037,1419,46.723740533421136
Netherlands,Netherlands,week,2020,4,14,2020-04-08,5083,2900,2183,75.27586206896552
Netherlands,Netherlands,week,2020,4,15,2020-04-15,4974,2860,2114,73.91608391608392
Netherlands,Netherlands,week,2020,4,16,2020-04-22,4297,2760,1537,55.68840579710147
Netherlands,Netherlands,week,2020,4,17,2020-04-29,3900,2778,1122,40.38876889848814
Netherlands,Netherlands,week,2020,5,18,2020-05-06,3375,2754,621,22.54901960784315
Netherlands,Netherlands,week,2020,5,19,2020-05-13,2978,2771,207,7.470227354745589
Netherlands,Netherlands,week,2020,5,20,2020-05-20,2767,2721,46,1.6905549430356501
Netherlands,Netherlands,week,2020,5,21,2020-05-27,2764,2713,51,1.8798378179137387
Netherlands,Netherlands,week,2020,6,22,2020-06-03,2716,2701,15,0.5553498704183681
Netherlands,Netherlands,week,2020,6,23,2020-06-10,2676,2624,52,1.9817073170731732
Netherlands,Netherlands,week,2020,6,24,2020-06-17,2680,2643,37,1.39992432841467
Ecuador,Ecuador,week,2020,1,1,2020-01-08,1623,1385,238,17.184115523465707
Ecuador,Ecuador,week,2020,1,2,2020-01-15,1567,1405,162,11.530249110320284
Ecuador,Ecuador,week,2020,1,3,2020-01-22,1510,1322,188,14.220877458396373
Ecuador,Ecuador,week,2020,1,4,2020-01-29,1399,1319,80,6.065200909780131
Ecuador,Ecuador,week,2020,2,5,2020-02-05,1358,1365,-7,-0.512820512820511
Ecuador,Ecuador,week,2020,2,6,2020-02-12,1399,1391,8,0.5751258087706645
Ecuador,Ecuador,week,2020,2,7,2020-02-19,1446,1400,46,3.285714285714292
Ecuador,Ecuador,week,2020,2,8,2020-02-26,1493,1447,46,3.1789910158949652
Ecuador,Ecuador,week,2020,3,9,2020-03-04,1485,1408,77,5.46875
Ecuador,Ecuador,week,2020,3,10,2020-03-11,1430,1425,5,0.3508771929824519
Ecuador,Ecuador,week,2020,3,11,2020-03-18,1313,1458,-145,-9.945130315500677
Ecuador,Ecuador,week,2020,3,12,2020-03-25,1624,1397,227,16.249105225483177
Ecuador,Ecuador,week,2020,4,13,2020-04-01,4536,1453,3083,212.18169304886442
Ecuador,Ecuador,week,2020,4,14,2020-04-08,6870,1438,5432,377.7468706536856
Ecuador,Ecuador,week,2020,4,15,2020-04-15,5500,1366,4134,302.6354319180088
Ecuador,Ecuador,week,2020,4,16,2020-04-22,3780,1430,2350,164.33566433566432
Ecuador,Ecuador,week,2020,4,17,2020-04-29,2935,1312,1623,123.70426829268291
Ecuador,Ecuador,week,2020,5,18,2020-05-06,2493,1352,1141,84.39349112426035
Ecuador,Ecuador,week,2020,5,19,2020-05-13,2321,1299,1022,78.67590454195533
Ecuador,Ecuador,week,2020,5,20,2020-05-20,2043,1339,704,52.57654966392832
Ecuador,Ecuador,week,2020,5,21,2020-05-27,1992,1283,709,55.26110678098209
Ecuador,Ecuador,week,2020,6,22,2020-06-03,1981,1250,731,58.47999999999999
Ecuador,Ecuador,week,2020,6,23,2020-06-10,1979,1338,641,47.90732436472348
Ecuador,Ecuador,week,2020,6,24,2020-06-17,1987,1348,639,47.40356083086053
Spain,Spain,week,2020,1,1,2020-01-05,8898,9926.5,-1028.5,-10.361154485468191
Spain,Spain,week,2020,1,2,2020-01-12,9613,10462,-849,-8.11508315809597
Spain,Spain,week,2020,1,3,2020-01-19,10105,10727,-622,-5.798452503029736
Spain,Spain,week,2020,1,4,2020-01-26,9607,10232.5,-625.5,-6.11287564133886
Spain,Spain,week,2020,2,5,2020-02-02,9640,9928.5,-288.5,-2.905776300548922
Spain,Spain,week,2020,2,6,2020-02-09,9396,9668,-272,-2.8134050475796357
Spain,Spain,week,2020,2,7,2020-02-16,8981,9187,-206,-2.2422989006204403
Spain,Spain,week,2020,2,8,2020-02-23,8503,8940,-437,-4.888143176733777
Spain,Spain,week,2020,3,9,2020-03-01,7993,8782,-789,-8.984286039626511
Spain,Spain,week,2020,3,10,2020-03-08,8651,8620.5,30.5,0.3538077837712592
Spain,Spain,week,2020,3,11,2020-03-15,9285,8506.5,778.5,9.151825074942693
Spain,Spain,week,2020,3,12,2020-03-22,12663,8156.5,4506.5,55.25041378042053
Spain,Spain,week,2020,3,13,2020-03-29,19193,8272,10921,132.0236943907157
Spain,Spain,week,2020,4,14,2020-04-05,20621,8039.5,12581.5,156.49605074942474
Spain,Spain,week,2020,4,15,2020-04-12,17226,7954,9272,116.57027910485289
Spain,Spain,week,2020,4,16,2020-04-19,13117,7695.5,5421.5,70.45026314079655
Spain,Spain,week,2020,4,17,2020-04-26,10331,7698,2633,34.20368926994024
Spain,Spain,week,2020,5,18,2020-05-03,8825,7563,1262,16.68650006611132
Spain,Spain,week,2020,5,19,2020-05-10,8578,7608.5,969.5,12.742327659854098
Spain,Spain,week,2020,5,20,2020-05-17,7566,7522,44,0.5849508109545383
Spain,Spain,week,2020,5,21,2020-05-24,7634,7478,156,2.086119283230815
Spain,Spain,week,2020,5,22,2020-05-31,7015,7280.5,-265.5,-3.646727559920336
Spain,Spain,week,2020,6,23,2020-06-07,6417,7310.5,-893.5,-12.22214622802818
Spain,Spain,week,2020,6,24,2020-06-14,6129,7147,-1018,-14.243738631593672
France,France,week,2020,1,2,2020-01-12,13428,13781.5,-353.5,-2.5650328338714985
France,France,week,2020,1,3,2020-01-19,12829,13523,-694,-5.131997337868825
France,France,week,2020,1,4,2020-01-26,12576,13430,-854,-6.358897989575567
France,France,week,2020,2,5,2020-02-02,12764,13342.5,-578.5,-4.3357691587034
France,France,week,2020,2,6,2020-02-09,12655,13474.5,-819.5,-6.081858324984225
France,France,week,2020,2,7,2020-02-16,12503,13485.5,-982.5,-7.2856030551332935
France,France,week,2020,2,8,2020-02-23,12080,13464.5,-1384.5,-10.282594971963306
France,France,week,2020,3,9,2020-03-01,12269,13785.5,-1516.5,-11.000689129882844
France,France,week,2020,3,10,2020-03-08,12393,13791.5,-1398.5,-10.140303810317945
France,France,week,2020,3,11,2020-03-15,12789,12901,-112,-0.8681497558328743
France,France,week,2020,3,12,2020-03-22,14181,12345,1836,14.872417982989063
France,France,week,2020,3,13,2020-03-29,16413,12233.5,4179.5,34.164384681407626
France,France,week,2020,4,14,2020-04-05,19048,12017.5,7030.5,58.502184314541296
France,France,week,2020,4,15,2020-04-12,17769,11758,6011,51.12263990474571
France,France,week,2020,4,16,2020-04-19,15627,11639,3988,34.264112037116604
France,France,week,2020,4,17,2020-04-26,13009,11358,1651,14.536009860891014
France,France,week,2020,5,18,2020-05-03,11486,11037,449,4.068134456827039
France,France,week,2020,5,19,2020-05-10,11253,11035,218,1.9755323969188936
France,France,week,2020,5,20,2020-05-17,10933,10866,67,0.6166022455365407
France,France,week,2020,5,21,2020-05-24,11308,11035,273,2.4739465337562336
France,France,week,2020,5,22,2020-05-31,10587,10736.5,-149.5,-1.392446327946729
France,France,week,2020,6,23,2020-06-07,10501,10609,-108,-1.0180035818644626
France,France,week,2020,6,24,2020-06-14,10485,10394.5,90.5,0.8706527490499809
Brazil,Brazil,week,2020,1,1,2020-01-10,21258,20640,618,2.9941860465116292
Brazil,Brazil,week,2020,1,2,2020-01-17,21116,20839,277,1.329238447142373
Brazil,Brazil,week,2020,1,3,2020-01-24,20701,21091,-390,-1.8491299606467209
Brazil,Brazil,week,2020,1,4,2020-01-31,21056,20766,290,1.3965135317345556
Brazil,Brazil,week,2020,2,5,2020-02-07,20881,21016,-135,-0.6423677198325066
Brazil,Brazil,week,2020,2,6,2020-02-14,20673,20601,72,0.34949759720402085
Brazil,Brazil,week,2020,2,7,2020-02-21,21437,20162,1275,6.3237774030354075
Brazil,Brazil,week,2020,2,8,2020-02-28,21071,20565,506,2.4604911256989936
Brazil,Brazil,week,2020,3,9,2020-03-06,21377,17705,3672,20.739903981926005
Brazil,Brazil,week,2020,3,10,2020-03-13,22080,20918,1162,5.5550243809159525
Brazil,Brazil,week,2020,3,11,2020-03-20,22840,21321,1519,7.124431311852163
Brazil,Brazil,week,2020,3,12,2020-03-27,22047,20929,1118,5.341870132352227
Brazil,Brazil,week,2020,4,13,2020-04-03,22434,20944,1490,7.114209320091675
Brazil,Brazil,week,2020,4,14,2020-04-10,22689,21678,1011,4.663714364793805
Brazil,Brazil,week,2020,4,15,2020-04-17,23460,21778,1682,7.723390577647166
Brazil,Brazil,week,2020,4,16,2020-04-24,25414,22107,3307,14.959062740308497
Brazil,Brazil,week,2020,5,17,2020-05-01,27929,22148,5781,26.10167960989706
Brazil,Brazil,week,2020,5,18,2020-05-08,29214,22572,6642,29.425837320574146
Brazil,Brazil,week,2020,5,19,2020-05-15,29703,22780,6923,30.390693590869176
Brazil,Brazil,week,2020,5,20,2020-05-22,28808,23007,5801,25.21406528447862
Brazil,Brazil,week,2020,5,21,2020-05-29,27960,23445,4515,19.257837492002565
Brazil,Brazil,week,2020,6,22,2020-06-05,27775,23218,4557,19.627013523990016
Brazil,Brazil,week,2020,6,23,2020-06-12,26624,24088,2536,10.528063766190641
Brazil,Brazil,week,2020,6,24,2020-06-19,25275,23988,1287,5.365182591295664
Peru,Peru,week,2020,1,1,2020-01-08,2230,1953,277,14.183307731694825
Peru,Peru,week,2020,1,2,2020-01-15,2251,2000,251,12.549999999999997
Peru,Peru,week,2020,1,3,2020-01-22,2180,1918,262,13.660062565172055
Peru,Peru,week,2020,1,4,2020-01-29,2148,1934,214,11.06514994829368
Peru,Peru,week,2020,2,5,2020-02-05,2151,1886,265,14.050901378578999
Peru,Peru,week,2020,2,6,2020-02-12,2157,1899,258,13.58609794628751
Peru,Peru,week,2020,2,7,2020-02-19,2202,2062,140,6.789524733268678
Peru,Peru,week,2020,2,8,2020-02-26,2307,1933,374,19.348163476461465
Peru,Peru,week,2020,3,9,2020-03-04,2272,2052,220,10.721247563352819
Peru,Peru,week,2020,3,10,2020-03-11,2264,1910,354,18.534031413612567
Peru,Peru,week,2020,3,11,2020-03-18,2231,1960,271,13.826530612244909
Peru,Peru,week,2020,3,12,2020-03-25,1932,1968,-36,-1.8292682926829258
Peru,Peru,week,2020,4,13,2020-04-01,2096,2033,63,3.0988686669945764
Peru,Peru,week,2020,4,14,2020-04-08,2143,2037,106,5.203730976926863
Peru,Peru,week,2020,4,15,2020-04-15,2547,1842,705,38.27361563517914
Peru,Peru,week,2020,4,16,2020-04-22,3082,2001,1081,54.02298850574712
Peru,Peru,week,2020,4,17,2020-04-29,3803,1987,1816,91.39406139909411
Peru,Peru,week,2020,5,18,2020-05-06,4709,1993,2716,136.27696939287506
Peru,Peru,week,2020,5,19,2020-05-13,5173,2036,3137,154.07662082514736
Peru,Peru,week,2020,5,20,2020-05-20,5681,1980,3701,186.91919191919192
Peru,Peru,week,2020,5,21,2020-05-27,5892,2070,3822,184.63768115942025
Peru,Peru,week,2020,6,22,2020-06-03,6089,2034,4055,199.36086529006883
Peru,Peru,week,2020,6,23,2020-06-10,6259,2150,4109,191.11627906976747
Peru,Peru,week,2020,6,24,2020-06-17,6315,2233,4082,182.80340349305868
Chile,Chile,week,2020,1,1,2020-01-08,2461,2256,205,9.086879432624116
Chile,Chile,week,2020,1,2,2020-01-15,2082,1846,236,12.784398699891653
Chile,Chile,week,2020,1,3,2020-01-22,1989,1863,126,6.763285024154598
Chile,Chile,week,2020,1,4,2020-01-29,2036,1866,170,9.110396570203648
Chile,Chile,week,2020,2,5,2020-02-05,1924,1921,3,0.1561686621551246
Chile,Chile,week,2020,2,6,2020-02-12,1983,1815,168,9.256198347107443
Chile,Chile,week,2020,2,7,2020-02-19,1928,1854,74,3.9913700107874917
Chile,Chile,week,2020,2,8,2020-02-26,1829,1876,-47,-2.505330490405129
Chile,Chile,week,2020,3,9,2020-03-04,1903,1807,96,5.312672938572234
Chile,Chile,week,2020,3,10,2020-03-11,1964,1830,134,7.322404371584696
Chile,Chile,week,2020,3,11,2020-03-18,1929,1805,124,6.86980609418282
Chile,Chile,week,2020,3,12,2020-03-25,1937,1761,176,9.994321408290745
Chile,Chile,week,2020,4,13,2020-04-01,2010,1879,131,6.971793507184671
Chile,Chile,week,2020,4,14,2020-04-08,2010,1868,142,7.601713062098497
Chile,Chile,week,2020,4,15,2020-04-15,2063,1906,157,8.237145855194129
Chile,Chile,week,2020,4,16,2020-04-22,2102,1935,167,8.63049095607235
Chile,Chile,week,2020,4,17,2020-04-29,2144,1990,154,7.738693467336688
Chile,Chile,week,2020,5,18,2020-05-06,2079,1928,151,7.8319502074688785
Chile,Chile,week,2020,5,19,2020-05-13,2335,1924,411,21.36174636174637
Chile,Chile,week,2020,5,20,2020-05-20,2595,1906,689,36.149003147953835
Chile,Chile,week,2020,5,21,2020-05-27,3056,2311,745,32.23712678494161
Chile,Chile,week,2020,6,22,2020-06-03,3503,2127,1376,64.69205453690645
Chile,Chile,week,2020,6,23,2020-06-10,3911,2355,1556,66.07218683651806
Chile,Chile,week,2020,6,24,2020-06-17,4025,2381,1644,69.04661906761865
US,US,week,2020,1,1,2020-01-04,59921,59342,579,0.9757001786256012
US,US,week,2020,1,2,2020-01-11,60404,60980,-576,-0.9445719908166552
US,US,week,2020,1,3,2020-01-18,58949,59293,-344,-0.5801696658964772
US,US,week,2020,1,4,2020-01-25,58510,58047,463,0.7976295071235455
US,US,week,2020,2,5,2020-02-01,58296,58152,144,0.24762690879076388
US,US,week,2020,2,6,2020-02-08,59026,58521,505,0.8629380905999682
US,US,week,2020,2,7,2020-02-15,58246,58000,246,0.4241379310344797
US,US,week,2020,2,8,2020-02-22,58188,57793,395,0.6834737771010282
US,US,week,2020,2,9,2020-02-29,58442,56692,1750,3.086855288224072
US,US,week,2020,3,10,2020-03-07,58633,57093,1540,2.6973534408771656
